Character id,Persona Prob Vec
0,"0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000"
1,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
2,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
3,"0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000"
4,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
5,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
6,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
7,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
8,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
9,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
10,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
11,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
12,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
13,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
14,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
15,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
16,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
17,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
18,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
19,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
20,"0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000"
21,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
22,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
23,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
24,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
25,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
26,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
27,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
28,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
29,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
30,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
31,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
32,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
33,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
34,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
35,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
36,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
37,"1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000"
38,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
39,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
40,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
41,"0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000"
